record_id,speaker,speaker_organization,document_symbol,date,sg_number,year,month,day,body,sub_body,doc_number,doc_type,add_part,lang_field,doc_url,date_document,text_based,speech_index,multiple_matches,tokens,types,sentences,file_name
600477,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/61/PV.94,2007-04-16,8,2007,4,16,A,,61.0,PV.94,,English,https://digitallibrary.un.org/record/597560/files/A_61_PV.94-EN.pdf,2007-04-16,True,0,False,1226,448,49,A_2007_61_PV.94_speech.txt
604000,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/61/PV.98,2007-05-21,8,2007,5,21,A,,61.0,PV.98,,English,https://digitallibrary.un.org/record/602215/files/A_61_PV.98-EN.pdf,2007-05-21,True,0,False,962,376,43,A_2007_61_PV.98_speech.txt
603490,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/61/PV.101,2007-05-30,8,2007,5,30,A,,61.0,PV.101,,English,https://digitallibrary.un.org/record/602218/files/A_61_PV.101-EN.pdf,2007-05-30,True,0,False,409,202,14,A_2007_61_PV.101_speech.txt
604181,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/61/PV.103,2007-06-15,8,2007,6,15,A,,61.0,PV.103,,English,https://digitallibrary.un.org/record/603768/files/A_61_PV.103-EN.pdf,2007-06-15,True,0,False,351,185,15,A_2007_61_PV.103_speech.txt
609410,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/62/PV.4,2007-09-25,8,2007,9,25,A,,62.0,PV.4,,English,https://digitallibrary.un.org/record/607727/files/A_62_PV.4-EN.pdf,2007-09-25,True,0,False,2053,749,105,A_2007_62_PV.4_speech.txt
611831,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/62/PV.17,2007-10-04,8,2007,10,4,A,,62.0,PV.17,,English,https://digitallibrary.un.org/record/611712/files/A_62_PV.17-EN.pdf,2007-10-04,True,0,False,612,269,23,A_2007_62_PV.17_speech.txt
612749,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/62/PV.27,2007-10-18,8,2007,10,18,A,,62.0,PV.27,,English,https://digitallibrary.un.org/record/609554/files/A_62_PV.27-EN.pdf,2007-10-18,True,0,False,1321,493,61,A_2007_62_PV.27_speech.txt
613055,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/62/PV.31,2007-10-23,8,2007,10,23,A,,62.0,PV.31,,English,https://digitallibrary.un.org/record/609915/files/A_62_PV.31-EN.pdf,2007-10-23,True,0,False,967,391,46,A_2007_62_PV.31_speech.txt
618337,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/62/PV.66,2007-12-11,8,2007,12,11,A,,62.0,PV.66,,English,https://digitallibrary.un.org/record/613465/files/A_62_PV.66-EN.pdf,2007-12-11,True,0,False,279,148,14,A_2007_62_PV.66_speech.txt
625155,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/62/PV.95,2008-04-18,8,2008,4,18,A,,62.0,PV.95,,English,https://digitallibrary.un.org/record/624853/files/A_62_PV.95-EN.pdf,2008-04-18,True,0,False,551,236,26,A_2008_62_PV.95_speech.txt
635693,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/62/PV.102,2008-06-10,8,2008,6,10,A,,62.0,PV.102,,English,https://digitallibrary.un.org/record/628706/files/A_62_PV.102-EN.pdf,2008-06-10,True,0,False,728,318,35,A_2008_62_PV.102_speech.txt
641275,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/62/PV.112,2008-07-18,8,2008,7,18,A,,62.0,PV.112,,English,https://digitallibrary.un.org/record/632375/files/A_62_PV.112-EN.pdf,2008-07-18,True,0,False,1644,590,68,A_2008_62_PV.112_speech.txt
641363,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/62/PV.117,2008-09-04,8,2008,9,4,A,,62.0,PV.117,,English,https://digitallibrary.un.org/record/637318/files/A_62_PV.117-EN.pdf,2008-09-04,True,0,True,243,137,10,A_2008_62_PV.117_speech_1.txt
641363,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/62/PV.117,2008-09-04,8,2008,9,4,A,,62.0,PV.117,,English,https://digitallibrary.un.org/record/637318/files/A_62_PV.117-EN.pdf,2008-09-04,True,1,True,1325,487,67,A_2008_62_PV.117_speech_2.txt
645099,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/63/PV.3,2008-09-22,8,2008,9,22,A,,63.0,PV.3,,English,https://digitallibrary.un.org/record/637643/files/A_63_PV.3-EN.pdf,2008-09-22,True,0,False,874,414,44,A_2008_63_PV.3_speech.txt
639370,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/63/PV.5,2008-09-23,8,2008,9,23,A,,63.0,PV.5,,English,https://digitallibrary.un.org/record/637733/files/A_63_PV.5-EN.pdf,2008-09-23,True,0,False,2502,812,149,A_2008_63_PV.5_speech.txt
645276,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/63/PV.17,2008-10-02,8,2008,10,2,A,,63.0,PV.17,,English,https://digitallibrary.un.org/record/638318/files/A_63_PV.17-EN.pdf,2008-10-02,True,0,False,494,240,34,A_2008_63_PV.17_speech.txt
648316,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/63/PV.46,2008-11-12,8,2008,11,12,A,,63.0,PV.46,,English,https://digitallibrary.un.org/record/641379/files/A_63_PV.46-EN.pdf,2008-11-12,True,0,False,1005,440,54,A_2008_63_PV.46_speech.txt
649804,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/63/PV.65,2008-12-10,8,2008,12,10,A,,63.0,PV.65,,English,https://digitallibrary.un.org/record/643396/files/A_63_PV.65-EN.pdf,2008-12-10,True,0,False,527,267,26,A_2008_63_PV.65_speech.txt
670250,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/63/PV.86,2009-06-10,8,2009,6,10,A,,63.0,PV.86,,English,https://digitallibrary.un.org/record/665664/files/A_63_PV.86-EN.pdf,2009-06-10,True,0,False,386,189,17,A_2009_63_PV.86_speech.txt
668537,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/63/PV.88,2009-06-16,8,2009,6,16,A,,63.0,PV.88,,English,https://digitallibrary.un.org/record/665669/files/A_63_PV.88-EN.pdf,2009-06-16,True,0,True,206,110,7,A_2009_63_PV.88_speech_1.txt
668537,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/63/PV.88,2009-06-16,8,2009,6,16,A,,63.0,PV.88,,English,https://digitallibrary.un.org/record/665669/files/A_63_PV.88-EN.pdf,2009-06-16,True,1,True,843,389,44,A_2009_63_PV.88_speech_2.txt
670241,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/63/PV.96,2009-07-21,8,2009,7,21,A,,63.0,PV.96,,English,https://digitallibrary.un.org/record/665811/files/A_63_PV.96-EN.pdf,2009-07-21,True,0,False,1507,571,75,A_2009_63_PV.96_speech.txt
674307,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/64/PV.3,2009-09-23,8,2009,9,23,A,,64.0,PV.3,,English,https://digitallibrary.un.org/record/665846/files/A_64_PV.3-EN.pdf,2009-09-23,True,0,False,1784,638,101,A_2009_64_PV.3_speech.txt
682650,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/64/PV.17,2009-10-12,8,2009,10,12,A,,64.0,PV.17,,English,https://digitallibrary.un.org/record/667384/files/A_64_PV.17-EN.pdf,2009-10-12,True,0,False,788,329,38,A_2009_64_PV.17_speech.txt
689670,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/64/PV.69,2010-01-22,8,2010,1,22,A,,64.0,PV.69,,English,https://digitallibrary.un.org/record/675525/files/A_64_PV.69-EN.pdf,2010-01-22,True,0,False,1725,606,97,A_2010_64_PV.69_speech.txt
689792,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/64/PV.76,2010-03-23,8,2010,3,23,A,,64.0,PV.76,,English,https://digitallibrary.un.org/record/679248/files/A_64_PV.76-EN.pdf,2010-03-23,True,0,False,800,350,42,A_2010_64_PV.76_speech.txt
690378,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/64/PV.85,2010-05-06,8,2010,5,6,A,,64.0,PV.85,,English,https://digitallibrary.un.org/record/681582/files/A_64_PV.85-EN.pdf,2010-05-06,True,0,False,261,141,12,A_2010_64_PV.85_speech.txt
690413,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/64/PV.86,2010-05-13,8,2010,5,13,A,,64.0,PV.86,,English,https://digitallibrary.un.org/record/683524/files/A_64_PV-86-EN.pdf,2010-05-13,True,0,False,310,160,11,A_2010_64_PV.86_speech.txt
690046,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/64/PV.87,2010-05-20,8,2010,5,20,A,,64.0,PV.87,,English,https://digitallibrary.un.org/record/683525/files/A_64_PV.87-EN.pdf,2010-05-20,True,0,False,685,296,32,A_2010_64_PV.87_speech.txt
690047,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/64/PV.95,2010-06-14,8,2010,6,14,A,,64.0,PV.95,,English,https://digitallibrary.un.org/record/684240/files/A_64_PV.95-EN.pdf,2010-06-14,True,0,False,299,168,15,A_2010_64_PV.95_speech.txt
690035,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/64/PV.96,2010-06-17,8,2010,6,17,A,,64.0,PV.96,,English,https://digitallibrary.un.org/record/684700/files/A_64_PV.96-EN.pdf,2010-06-17,True,0,False,554,268,28,A_2010_64_PV.96_speech.txt
693373,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/64/PV.104,2010-07-02,8,2010,7,2,A,,64.0,PV.104,,English,https://digitallibrary.un.org/record/685544/files/A_64_PV.104-EN.pdf,2010-07-02,True,0,False,1089,393,42,A_2010_64_PV.104_speech.txt
693322,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/64/PV.105,2010-07-06,8,2010,7,6,A,,64.0,PV.105,,English,https://digitallibrary.un.org/record/685609/files/A_64_PV.105-EN.pdf,2010-07-06,True,0,False,355,172,15,A_2010_64_PV.105_speech.txt
693494,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/64/PV.110,2010-08-19,8,2010,8,19,A,,64.0,PV.110,,English,https://digitallibrary.un.org/record/688523/files/A_64_PV.110-EN.pdf,2010-08-19,True,0,False,958,415,52,A_2010_64_PV.110_speech.txt
693587,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/64/PV.113,2010-08-25,8,2010,8,25,A,,64.0,PV.113,,English,https://digitallibrary.un.org/record/688792/files/A_64_PV-113-EN.pdf,2010-08-25,True,0,False,492,221,22,A_2010_64_PV.113_speech.txt
693598,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/64/PV.114,2010-08-31,8,2010,8,31,A,,64.0,PV.114,,English,https://digitallibrary.un.org/record/689061/files/A_64_PV.114-EN.pdf,2010-08-31,True,0,False,828,339,38,A_2010_64_PV.114_speech.txt
698643,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/65/PV.3,2010-09-20,8,2010,9,20,A,,65.0,PV.3,,English,https://digitallibrary.un.org/record/690598/files/A_65_PV.3-EN.pdf,2010-09-20,True,0,False,887,401,48,A_2010_65_PV.3_speech.txt
698293,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/65/PV.9,2010-09-22,8,2010,9,22,A,,65.0,PV.9,,English,https://digitallibrary.un.org/record/692719/files/A_65_PV.9-EN.pdf,2010-09-22,True,0,False,670,325,29,A_2010_65_PV.9_speech.txt
698394,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/65/PV.11,2010-09-23,8,2010,9,23,A,,65.0,PV.11,,English,https://digitallibrary.un.org/record/693251/files/A_65_PV.11-EN.pdf,2010-09-23,True,0,False,1663,608,83,A_2010_65_PV.11_speech.txt
698450,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/65/PV.13,2010-09-24,8,2010,9,24,A,,65.0,PV.13,,English,https://digitallibrary.un.org/record/693620/files/A_65_PV.13-EN.pdf,2010-09-24,True,0,False,636,299,30,A_2010_65_PV.13_speech.txt
702962,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/65/PV.65,2010-12-14,8,2010,12,14,A,,65.0,PV.65,,English,https://digitallibrary.un.org/record/702518/files/A_65_PV.65-EN.pdf,2010-12-14,True,0,False,745,325,37,A_2010_65_PV.65_speech.txt
709883,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/65/PV.76,2011-03-01,8,2011,3,1,A,,65.0,PV.76,,English,https://digitallibrary.un.org/record/703332/files/A_65_PV.76-EN.pdf,2011-03-01,True,0,False,1557,596,66,A_2011_65_PV.76_speech.txt
709943,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/65/PV.81,2011-03-25,8,2011,3,25,A,,65.0,PV.81,,English,https://digitallibrary.un.org/record/704229/files/A_65_PV.81-EN.pdf,2011-03-25,True,0,False,606,291,25,A_2011_65_PV.81_speech.txt
713039,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/65/PV.82,2011-03-28,8,2011,3,28,A,,65.0,PV.82,,English,https://digitallibrary.un.org/record/704230/files/A_65_PV.82-EN.pdf,2011-03-28,True,0,False,844,354,39,A_2011_65_PV.82_speech.txt
711710,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/65/PV.87,2011-04-26,8,2011,4,26,A,,65.0,PV.87,,English,https://digitallibrary.un.org/record/704599/files/A_65_PV.87-EN.pdf,2011-04-26,True,0,False,743,334,42,A_2011_65_PV.87_speech.txt
711783,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/65/PV.90,2011-06-08,8,2011,6,8,A,,65.0,PV.90,,English,https://digitallibrary.un.org/record/707075/files/A_65_PV.90-EN.pdf,2011-06-08,True,0,False,919,384,55,A_2011_65_PV.90_speech.txt
712908,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/65/PV.101,2011-06-21,8,2011,6,21,A,,65.0,PV.101,,English,https://digitallibrary.un.org/record/707076/files/A_65_PV.101-EN.pdf,2011-06-21,True,0,True,76,51,1,A_2011_65_PV.101_speech_1.txt
712908,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/65/PV.101,2011-06-21,8,2011,6,21,A,,65.0,PV.101,,English,https://digitallibrary.un.org/record/707076/files/A_65_PV.101-EN.pdf,2011-06-21,True,1,True,1245,475,67,A_2011_65_PV.101_speech_2.txt
712991,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/65/PV.103,2011-06-22,8,2011,6,22,A,,65.0,PV.103,,English,https://digitallibrary.un.org/record/706829/files/A_65_PV.103-EN.pdf,2011-06-22,True,0,False,469,225,26,A_2011_65_PV.103_speech.txt
712927,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/65/PV.108,2011-07-14,8,2011,7,14,A,,65.0,PV.108,,English,https://digitallibrary.un.org/record/710831/files/A_65_PV.108-EN.pdf,2011-07-14,True,0,False,401,199,20,A_2011_65_PV.108_speech.txt
712986,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/65/PV.110,2011-07-25,8,2011,7,25,A,,65.0,PV.110,,English,https://digitallibrary.un.org/record/710832/files/A_65_PV.110-EN.pdf,2011-07-25,True,0,False,1564,562,72,A_2011_65_PV.110_speech.txt
713209,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/65/PV.114,2011-07-27,8,2011,7,27,A,,65.0,PV.114,,English,https://digitallibrary.un.org/record/711958/files/A_65_PV.114-EN.pdf,2011-07-27,True,0,False,630,292,32,A_2011_65_PV.114_speech.txt
713048,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/65/PV.113,2011-07-27,8,2011,7,27,A,,65.0,PV.113,,English,https://digitallibrary.un.org/record/711479/files/A_65_PV.113-EN.pdf,2011-07-27,True,0,False,968,364,52,A_2011_65_PV.113_speech.txt
720694,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/65/PV.118,2011-09-12,8,2011,9,12,A,,65.0,PV.118,,English,https://digitallibrary.un.org/record/720652/files/A_65_PV.118-EN.pdf,2011-09-12,True,0,True,442,168,19,A_2011_65_PV.118_speech_1.txt
720694,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/65/PV.118,2011-09-12,8,2011,9,12,A,,65.0,PV.118,,English,https://digitallibrary.un.org/record/720652/files/A_65_PV.118-EN.pdf,2011-09-12,True,1,True,434,226,16,A_2011_65_PV.118_speech_2.txt
720902,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/66/PV.1,2011-09-13,8,2011,9,13,A,,66.0,PV.1,,English,https://digitallibrary.un.org/record/712208/files/A_66_PV.1-EN.pdf,2011-09-13,True,0,False,681,298,35,A_2011_66_PV.1_speech.txt
721832,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/66/PV.3,2011-09-19,8,2011,9,19,A,,66.0,PV.3,,English,https://digitallibrary.un.org/record/712844/files/A_66_PV.3-EN.pdf,2011-09-19,True,0,False,1192,489,66,A_2011_66_PV.3_speech.txt
722085,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/66/PV.6,2011-09-20,8,2011,9,20,A,,66.0,PV.6,,English,https://digitallibrary.un.org/record/712975/files/A_66_PV.6-EN.pdf,2011-09-20,True,0,False,829,374,41,A_2011_66_PV.6_speech.txt
723548,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/66/PV.11,2011-09-21,8,2011,9,21,A,,66.0,PV.11,,English,https://digitallibrary.un.org/record/713441/files/A_66_PV.11-EN.pdf,2011-09-21,True,0,False,2453,793,157,A_2011_66_PV.11_speech.txt
722344,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/66/PV.14,2011-09-22,8,2011,9,22,A,,66.0,PV.14,,English,https://digitallibrary.un.org/record/713884/files/A_66_PV.14-EN.pdf,2011-09-22,True,0,False,655,331,36,A_2011_66_PV.14_speech.txt
733829,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/66/PV.93,2011-12-24,8,2011,12,24,A,,66.0,PV.93,,English,https://digitallibrary.un.org/record/730980/files/A_66_PV.93-EN.pdf,2011-12-24,True,0,False,368,166,22,A_2011_66_PV.93_speech.txt
738515,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/66/PV.99,2012-03-02,8,2012,3,2,A,,66.0,PV.99,,English,https://digitallibrary.un.org/record/735051/files/A_66_PV.99-EN.pdf,2012-03-02,True,0,False,1686,597,76,A_2012_66_PV.99_speech.txt
734812,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/66/PV.115,2012-06-11,8,2012,6,11,A,,66.0,PV.115,,English,https://digitallibrary.un.org/record/734074/files/A_66_PV.115-EN.pdf,2012-06-11,True,0,False,824,346,44,A_2012_66_PV.115_speech.txt
733760,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/66/PV.124,2012-08-03,8,2012,8,3,A,,66.0,PV.124,,English,https://digitallibrary.un.org/record/733011/files/A_66_PV.124-EN.pdf,2012-08-03,True,0,False,1092,447,53,A_2012_66_PV.124_speech.txt
735172,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/66/PV.126,2012-09-04,8,2012,9,4,A,,66.0,PV.126,,English,https://digitallibrary.un.org/record/734375/files/A_66_PV-126-EN.pdf,2012-09-04,True,0,False,1439,535,75,A_2012_66_PV.126_speech.txt
738977,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/66/PV.128,2012-09-13,8,2012,9,13,A,,66.0,PV.128,,English,https://digitallibrary.un.org/record/735024/files/A_66_PV.128-EN.pdf,2012-09-13,True,0,False,1010,370,46,A_2012_66_PV.128_speech.txt
739067,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/66/PV.131,2012-09-17,8,2012,9,17,A,,66.0,PV.131,,English,https://digitallibrary.un.org/record/735037/files/A_66_PV.131-EN.pdf,2012-09-17,True,0,False,632,297,31,A_2012_66_PV.131_speech.txt
751777,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/67/PV.1,2012-09-18,8,2012,9,18,A,,67.0,PV.1,,English,https://digitallibrary.un.org/record/736389/files/A_67_PV.1-EN.pdf,2012-09-18,True,0,False,611,286,35,A_2012_67_PV.1_speech.txt
762132,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/67/PV.6,2012-09-25,8,2012,9,25,A,,67.0,PV.6,,English,https://digitallibrary.un.org/record/737043/files/A_67_PV.6-EN.pdf,2012-09-25,True,0,False,2460,848,143,A_2012_67_PV.6_speech.txt
753073,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/67/PV.44,2012-11-29,8,2012,11,29,A,,67.0,PV.44,,English,https://digitallibrary.un.org/record/740741/files/A_67_PV.44-EN.pdf,2012-11-29,True,0,False,216,121,11,A_2012_67_PV.44_speech.txt
753300,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/67/PV.49,2012-12-10,8,2012,12,10,A,,67.0,PV.49,,English,https://digitallibrary.un.org/record/743700/files/A_67_PV.49-EN.pdf,2012-12-10,True,0,False,598,261,21,A_2012_67_PV.49_speech.txt
756079,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/67/PV.64,2013-02-20,8,2013,2,20,A,,67.0,PV.64,,English,https://digitallibrary.un.org/record/747021/files/A_67_PV.64-EN.pdf,2013-02-20,True,0,False,703,330,38,A_2013_67_PV.64_speech.txt
756136,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/67/PV.67,2013-03-13,8,2013,3,13,A,,67.0,PV.67,,English,https://digitallibrary.un.org/record/1491385/files/A_67_PV-67-EN.pdf,2013-03-13,True,0,False,386,198,15,A_2013_67_PV.67_speech.txt
756171,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/67/PV.68,2013-03-25,8,2013,3,25,A,,67.0,PV.68,,English,https://digitallibrary.un.org/record/749227/files/A_67_PV.68-EN.pdf,2013-03-25,True,0,False,437,226,28,A_2013_67_PV.68_speech.txt
756178,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/67/PV.69,2013-03-26,8,2013,3,26,A,,67.0,PV.69,,English,https://digitallibrary.un.org/record/748633/files/A_67_PV.69-EN.pdf,2013-03-26,True,0,False,500,241,26,A_2013_67_PV.69_speech.txt
756355,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/67/PV.77,2013-05-13,8,2013,5,13,A,,67.0,PV.77,,English,https://digitallibrary.un.org/record/751126/files/A_67_PV.77-EN.pdf,2013-05-13,True,0,False,700,330,41,A_2013_67_PV.77_speech.txt
756582,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/67/PV.84,2013-06-10,8,2013,6,10,A,,67.0,PV.84,,English,https://digitallibrary.un.org/record/752154/files/A_67_PV.84-EN.pdf,2013-06-10,True,0,False,809,358,44,A_2013_67_PV.84_speech.txt
756837,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/67/PV.87,2013-06-14,8,2013,6,14,A,,67.0,PV.87,,English,https://digitallibrary.un.org/record/751131/files/A_67_PV.87-EN.pdf,2013-06-14,True,0,False,494,236,28,A_2013_67_PV.87_speech.txt
756730,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/67/PV.91,2013-07-09,8,2013,7,9,A,,67.0,PV.91,,English,https://digitallibrary.un.org/record/754062/files/A_67_PV.91-EN.pdf,2013-07-09,True,0,False,344,183,14,A_2013_67_PV.91_speech.txt
757510,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/67/PV.99,2013-09-16,8,2013,9,16,A,,67.0,PV.99,,English,https://digitallibrary.un.org/record/757308/files/A_67_PV.99-EN.pdf,2013-09-16,True,0,False,513,231,22,A_2013_67_PV.99_speech.txt
759789,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/68/PV.1,2013-09-17,8,2013,9,17,A,,68.0,PV.1,,English,https://digitallibrary.un.org/record/757316/files/A_68_PV.1-EN.pdf,2013-09-17,True,0,False,882,349,33,A_2013_68_PV.1_speech.txt
762973,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/68/PV.3,2013-09-23,8,2013,9,23,A,,68.0,PV.3,,English,https://digitallibrary.un.org/record/757821/files/A_68_PV.3-EN.pdf,2013-09-23,True,0,False,827,347,44,A_2013_68_PV.3_speech.txt
774510,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/68/PV.5,2013-09-24,8,2013,9,24,A,,68.0,PV.5,,English,https://digitallibrary.un.org/record/758384/files/A_68_PV.5-EN.pdf,2013-09-24,True,0,False,2478,871,134,A_2013_68_PV.5_speech.txt
765398,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/68/PV.11,2013-09-26,8,2013,9,26,A,,68.0,PV.11,,English,https://digitallibrary.un.org/record/758726/files/A_68_PV.11-EN.pdf,2013-09-26,True,0,False,811,347,48,A_2013_68_PV.11_speech.txt
762933,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/68/PV.25,2013-10-03,8,2013,10,3,A,,68.0,PV.25,,English,http://digitallibrary.un.org/record/760398/files/A_68_PV-25-EN.pdf,2013-10-03,True,0,False,1346,516,66,A_2013_68_PV.25_speech.txt
763065,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/68/PV.29,2013-10-07,8,2013,10,7,A,,68.0,PV.29,,English,https://digitallibrary.un.org/record/760872/files/A_68_PV.29-EN.pdf,2013-10-07,True,0,False,568,266,25,A_2013_68_PV.29_speech.txt
772699,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/68/PV.81,2014-04-09,8,2014,4,9,A,,68.0,PV.81,,English,https://digitallibrary.un.org/record/769335/files/A_68_PV-81-EN.pdf,2014-04-09,True,0,False,1131,427,45,A_2014_68_PV.81_speech.txt
775811,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/68/PV.91,2014-06-06,8,2014,6,6,A,,68.0,PV.91,,English,https://digitallibrary.un.org/record/775698/files/A_68_PV.91-EN.pdf,2014-06-06,True,0,True,391,204,19,A_2014_68_PV.91_speech_1.txt
775811,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/68/PV.91,2014-06-06,8,2014,6,6,A,,68.0,PV.91,,English,https://digitallibrary.un.org/record/775698/files/A_68_PV.91-EN.pdf,2014-06-06,True,1,True,767,344,37,A_2014_68_PV.91_speech_2.txt
775951,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/68/PV.93,2014-06-11,8,2014,6,11,A,,68.0,PV.93,,English,https://digitallibrary.un.org/record/775603/files/A_68_PV-93-EN.pdf,2014-06-11,True,0,False,527,246,18,A_2014_68_PV.93_speech.txt
781055,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/68/PV.109,2014-09-15,8,2014,9,15,A,,68.0,PV.109,,English,https://digitallibrary.un.org/record/780498/files/A_68_PV.109-EN.pdf,2014-09-15,True,0,False,792,318,31,A_2014_68_PV.109_speech.txt
782937,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/69/PV.1,2014-09-16,8,2014,9,16,A,,69.0,PV.1,,English,https://digitallibrary.un.org/record/780502/files/A_69_PV.1-EN.pdf,2014-09-16,True,0,False,620,278,25,A_2014_69_PV.1_speech.txt
782956,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/69/PV.3,2014-09-19,8,2014,9,19,A,,69.0,PV.3,,English,https://digitallibrary.un.org/record/780632/files/A_69_PV.3-EN.pdf,2014-09-19,True,0,False,1477,555,73,A_2014_69_PV.3_speech.txt
783952,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/S-29/PV.1,2014-09-22,8,2014,9,22,A,S-29,,PV.1,,English,https://digitallibrary.un.org/record/783847/files/A_S-29_PV.1-EN.pdf,2014-09-22,True,0,False,937,393,47,A_2014_S-29_PV.1_speech.txt
781935,"Ban, Ki-moon, 1944-",UN. Secretary-General,A/69/PV.4,2014-09-22,8,2014,9,22,A,,69.0,PV.4,,English,https://digitallibrary.un.org/record/781185/files/A_69_PV.4-EN.pdf,2014-09-22,True,0,False,1081,417,59,A_2014_69_PV.4_speech.txt
